id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
136,67,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,25,8,25,8,9,8,8,9,8,8,9,8,9,8,8,8,9,8,8,9,25,8,25,8,3
137,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,9,25,8,25,8,9,8,25,8,25,9,25,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,9,8,9,8,25,8,25,8,3
138,66,33,8,9,8,25,8,9,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,8,9,8,8,9,8,25,8,25,9,3
139,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,9,25,8,25,8,3
140,66,34,8,25,8,9,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,24,9,26,8,3
141,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,25,9,25,8,3
142,66,34,8,9,8,25,8,9,7,9,8,26,7,26,8,25,8,26,7,26,8,9,7,26,8,25,8,9,7,10,7,9,8,9,7,10,7,26,8,9,7,26,8,9,7,10,7,26,7,10,7,9,7,27,7,26,7,10,7,26,7,26,8,9,7,26,8,26,7,9,8,26,7,26,8,25,8,26,7,9,7,10,7,10,7,9,7,10,7,10,7,9,7,10,7,26,8,26,7,3
143,67,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,25,8,3
144,66,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,25,8,3
145,66,34,8,8,9,25,8,8,9,8,8,26,8,25,8,26,7,26,8,25,8,8,9,25,8,26,7,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,8,9,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,8,9,25,8,26,7,9,8,8,9,25,8,8,8,26,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,8,26,8,26,7,4
146,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,9,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,25,8,26,7,4
147,66,34,8,26,7,9,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,16,2,7,8,9,8,25,8,26,7,9,8,9,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,25,8,8,9,25,8,9,8,25,8,4
148,65,34,8,26,8,8,8,9,8,9,8,25,8,26,7,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,26,7,26,8,4
149,67,34,8,8,8,26,8,8,8,9,8,26,7,26,8,25,8,26,7,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,26,7,9,8,9,8,26,7,26,7,9,8,26,7,26,8,8,8,26,8,25,8,9,8,8,8,26,8,8,8,26,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,25,8,26,7,4
150,66,34,8,9,8,25,8,9,8,8,9,25,8,26,7,26,8,25,8,25,8,9,8,25,8,25,8,9,8,9,8,8,9,8,8,9,8,26,7,9,8,26,7,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,26,7,9,8,25,8,26,8,8,8,9,8,25,8,9,8,26,7,9,8,8,9,8,8,9,8,26,7,9,8,26,7,9,8,26,7,26,8,4
151,67,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,25,8,26,8,4
152,66,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,25,8,25,8,4
153,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,25,8,25,9,4
154,66,33,9,8,8,25,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,9,8,8,8,26,8,8,8,25,9,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,26,8,25,8,4
155,66,34,8,26,7,9,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,9,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,25,8,26,7,4
156,66,33,8,26,8,8,8,9,8,9,8,25,8,26,7,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,26,7,26,8,4
157,65,35,7,26,7,10,7,10,7,9,7,27,7,26,7,26,7,26,8,25,8,10,7,26,7,26,8,8,8,9,8,9,8,9,7,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,9,8,8,9,7,26,8,26,7,9,8,9,8,9,8,9,7,25,9,25,7,10,7,10,7,26,7,26,8,4
158,67,33,9,8,8,26,8,8,8,9,8,26,7,26,8,25,8,26,7,26,8,8,8,26,8,25,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,26,7,9,8,8,9,25,8,26,7,9,8,26,7,26,8,8,8,26,8,25,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,26,8,25,8,4
159,66,34,8,8,8,26,8,8,8,9,8,26,7,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,26,7,9,8,9,8,25,8,26,7,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,26,8,8,9,25,8,8,8,9,8,9,8,8,9,25,8,8,9,25,8,8,9,25,8,25,8,4
160,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,26,7,26,8,4
161,66,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,25,8,26,8,4
162,66,34,8,26,7,9,8,8,9,8,8,26,8,25,8,26,7,26,8,25,8,8,8,26,8,26,7,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,8,8,9,8,26,7,9,8,9,8,26,7,26,7,9,8,26,7,26,8,8,8,26,8,26,7,9,8,8,8,26,8,8,8,26,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,26,8,26,7,4
163,66,34,8,26,7,9,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,9,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,25,8,26,7,4
164,65,34,8,26,7,9,8,9,7,10,7,26,7,26,7,27,6,27,7,26,8,9,7,26,8,26,7,9,7,10,7,10,7,9,8,9,7,26,7,10,7,26,7,10,7,9,8,26,7,10,7,9,8,25,8,25,8,10,7,26,7,26,8,9,7,26,8,25,8,9,7,10,7,9,8,26,7,26,7,10,7,10,7,9,8,9,7,26,7,27,7,9,8,9,7,26,7,27,7,4
165,66,34,8,9,8,25,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,25,8,25,9,4
166,66,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,25,9,25,8,4
167,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,9,24,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,25,9,25,8,4
168,67,34,8,8,8,26,8,8,8,9,8,26,7,26,8,25,8,26,7,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,26,7,9,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,26,8,25,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,26,8,25,8,4
169,66,33,8,9,8,26,7,9,8,9,8,25,8,26,7,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,26,7,26,8,4
170,67,33,9,25,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,25,8,26,8,4
171,66,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,25,8,26,8,4
172,67,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,26,8,25,8,4
173,66,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,26,8,25,8,4
174,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,25,9,25,8,4
175,66,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,26,8,25,8,4
176,66,34,8,9,8,25,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,25,8,25,9,4
177,66,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,25,8,26,8,4
178,66,34,8,26,7,9,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,8,9,25,8,26,7,9,8,26,7,9,8,26,7,26,8,8,8,9,8,8,9,8,8,9,8,26,7,9,8,8,9,25,8,26,7,5
179,66,34,8,26,7,9,8,8,9,8,8,26,8,25,8,26,7,26,8,25,8,8,9,25,8,26,7,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,8,9,25,8,26,7,9,8,26,7,9,8,26,7,26,8,8,8,9,8,8,9,8,8,9,8,26,7,9,8,8,9,25,8,26,7,5
180,67,33,9,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,5
181,66,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,5
182,67,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,9,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,8,8,25,9,25,8,5
183,66,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,25,8,25,9,8,8,9,8,8,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,5
184,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,9,8,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,25,9,25,8,9,8,25,8,25,8,9,8,25,8,25,9,8,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,5
185,66,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,5
186,67,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,5
187,66,34,8,25,8,9,8,9,8,8,8,26,7,26,8,25,8,25,9,25,8,9,8,25,7,26,8,9,8,9,8,8,8,9,8,9,7,26,7,10,7,26,8,9,7,9,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,7,26,8,9,8,25,8,9,7,26,8,26,7,10,7,9,7,10,8,9,7,9,8,25,8,9,7,10,8,25,7,26,8,5
188,67,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,5
189,66,34,7,10,7,26,7,10,8,9,7,26,8,25,8,26,7,26,7,26,8,9,7,26,8,26,7,9,8,9,7,10,7,9,7,10,7,26,7,10,7,26,8,9,8,8,8,26,8,8,8,9,7,26,8,25,8,10,7,26,8,25,8,9,7,26,7,26,8,9,7,26,8,9,7,26,8,26,7,9,8,9,7,10,7,10,7,9,8,25,8,9,7,10,8,25,7,26,8,5
190,66,34,8,25,9,8,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,8,8,25,9,25,8,8,8,9,8,9,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,5
191,66,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,9,25,8,8,8,9,8,9,8,8,8,9,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,5
192,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,25,9,25,8,9,8,25,9,24,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,5
193,65,34,8,9,7,26,8,9,7,10,7,26,7,26,8,26,7,26,7,27,7,9,7,27,7,26,7,10,7,9,8,9,7,10,7,9,7,27,7,9,7,26,8,9,8,9,7,26,7,10,7,10,7,26,7,26,7,10,8,25,7,26,8,9,8,26,7,26,7,10,7,26,7,10,7,26,7,26,7,10,7,10,7,9,7,10,7,9,8,26,7,10,7,9,7,26,8,26,7,5
194,66,34,8,25,9,8,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,5
195,66,34,8,25,9,8,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,5
196,67,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,5
197,66,34,8,9,8,25,7,10,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,7,9,8,9,8,9,8,25,7,10,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,7,9,8,26,7,26,7,10,7,26,8,25,8,9,7,27,7,9,7,26,8,26,7,10,7,9,8,9,8,8,8,10,6,27,7,9,7,10,7,27,7,26,7,5
198,65,35,7,27,6,10,7,10,7,10,6,27,7,26,7,27,6,28,6,26,7,10,7,26,7,27,8,8,7,12,5,9,7,10,7,10,7,26,6,11,7,26,7,10,7,10,6,27,7,10,6,10,7,26,7,27,7,10,6,27,6,28,6,10,7,26,7,26,7,10,7,26,7,10,7,26,7,27,6,10,7,10,7,10,7,9,7,10,7,26,7,11,6,10,7,27,6,27,6,5
199,64,35,7,26,7,11,6,10,7,10,7,26,7,26,7,27,7,26,7,26,7,10,8,26,7,26,7,9,8,9,7,10,7,10,7,9,7,27,6,10,7,27,6,11,6,10,7,26,6,11,7,9,7,27,7,26,7,10,6,27,7,26,7,11,6,26,7,27,7,9,7,27,7,10,6,27,7,26,7,10,7,9,7,10,7,9,8,10,6,27,7,10,6,10,7,26,7,26,8,5
200,65,35,6,11,6,27,6,10,7,10,7,27,6,26,8,26,7,26,7,26,7,10,7,26,8,26,8,8,8,10,6,10,7,10,6,10,7,26,7,10,7,26,8,9,7,10,7,27,6,10,7,9,8,26,7,26,7,10,7,26,7,26,8,9,8,26,6,27,7,9,8,26,7,10,6,27,7,26,7,10,7,10,6,10,7,10,7,9,7,27,7,9,8,10,6,26,8,26,7,5
201,65,35,7,9,7,27,7,9,8,9,7,26,8,26,7,26,7,26,7,27,7,9,7,27,7,26,7,9,8,9,7,10,7,10,7,9,7,27,7,9,8,26,7,9,7,10,7,26,8,9,7,10,7,26,7,26,7,10,7,26,7,27,8,8,7,27,7,26,7,9,8,26,7,10,7,26,7,26,7,10,7,10,7,9,8,9,7,10,7,27,6,10,7,9,7,27,7,27,7,5
202,65,35,7,26,7,10,7,9,7,10,8,25,8,26,7,26,8,25,8,26,7,9,7,27,7,26,7,10,7,9,8,10,6,10,7,10,6,27,7,9,8,26,7,8,9,9,7,27,6,10,7,10,7,27,7,26,7,10,6,27,6,27,7,9,7,27,7,26,7,10,7,27,7,9,7,27,6,27,7,9,7,10,7,10,6,10,7,10,7,26,7,10,7,10,6,27,7,26,8,5
203,65,35,7,26,7,11,6,10,7,9,7,27,8,26,6,26,8,26,7,27,6,10,7,27,7,26,6,10,7,10,7,9,7,11,6,10,7,27,6,10,7,26,7,10,7,10,6,27,8,9,8,9,6,27,6,27,7,10,7,26,7,26,8,9,7,26,7,27,8,9,7,26,7,9,7,27,6,27,7,10,7,9,8,9,7,9,9,8,8,26,6,11,7,9,8,25,7,27,7,5
